application_id,family_id,aadhaar_id,applicant_name,age,gender,state,district,village,tribe,community_category,is_scheduled_tribe,family_size,dependents,land_area_requested_acres,land_type,has_previous_claim,has_aadhaar,has_community_proof,has_tribal_proof,has_medical_certificate,document_completeness,years_in_forest_area,occupation,annual_income,application_date,application_status,document_authenticity_score,eligibility_confidence_score,fraud_risk_score,gram_sabha_date,frc_recommendation,latitude,longitude,created_timestamp,last_updated
FRA-2025-000455,FAM-086F87CD,9824-3992-4171,Applicant_455,31,Male,Madhya Pradesh,Dantewada,Village_65,Ho,OTFD,False,2,1,3.75,Habitation,False,True,True,False,False,Partial,44,Handicrafts,122997,2025-03-28,Under Review,0.844,0.579,0.383,2025-04-27,Rejected,21.761837,79.419819,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000456,FAM-5083128B,5413-4747-5306,Applicant_456,55,Female,Andhra Pradesh,Kandhamal,Village_40,Oraon,OTFD,False,5,2,1.99,Grazing,True,True,True,False,False,Complete,50,Handicrafts,66348,2025-03-15,Rejected - Multiple Claims,0.907,0.51,0.282,,,18.668872,83.316745,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000457,FAM-41E5D714,5829-7119-1387,Applicant_457,45,Female,Telangana,Ranchi,Village_72,Koya,ST,True,6,4,2.04,Community Forest Resource,False,True,True,True,False,Medical Certificate Alternative,43,Handicrafts,143403,2025-08-02,Pending - SDLC,0.875,0.954,0.195,,,19.241141,81.887163,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000458,FAM-99D76B91,,Applicant_458,28,Female,Maharashtra,Dindori,Village_48,Warli,ST,True,5,1,3.58,Agricultural,False,False,True,True,False,Partial,37,Farming,77443,2025-04-11,Pending - Document Verification,0.829,0.881,0.104,,,21.24822,77.788452,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000459,FAM-8B394379,1358-3301-2114,Applicant_459,69,Female,Andhra Pradesh,Mandla,Village_96,Munda,ST,True,5,1,2.11,Community Forest Resource,False,True,True,False,False,Complete,24,Farming,104179,2025-07-14,Pending - SDLC,0.922,0.899,0.333,,,17.482291,86.86536,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000460,FAM-60C456CF,7119-1265-8163,Applicant_460,27,Female,Gujarat,Mandla,Village_37,Chenchu,ST,True,7,0,2.48,Water Bodies,False,True,False,True,False,Community Testimony,39,Small Business,45020,2025-02-25,Pending - SDLC,0.927,0.733,0.356,,,24.954797,75.978669,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000461,FAM-883DDD7A,6413-2196-3976,Applicant_461,66,Female,West Bengal,Dindori,Village_100,Dongria Kondh,OTFD,False,2,1,2.51,Agricultural,True,True,True,False,False,Partial,30,Handicrafts,39725,2025-05-28,Rejected - Multiple Claims,0.689,0.837,0.131,,,20.662027,82.650224,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000462,FAM-9C999899,6810-3500-4094,Applicant_462,34,Male,Maharashtra,Kandhamal,Village_13,Kondh,ST,True,8,2,2.39,Agricultural,False,True,True,False,False,Partial,26,Livestock Rearing,41402,2025-07-09,Under Review,0.975,0.609,0.142,2025-07-28,Approved with Conditions,17.984881,86.324178,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000463,FAM-8295A574,1416-8273-4417,Applicant_463,49,Male,West Bengal,Mandla,Village_52,Munda,OTFD,False,6,0,0.82,Habitation,False,True,True,False,False,Complete,50,Handicrafts,117077,2025-06-24,Pending - Gram Sabha,0.766,0.605,0.036,,,21.055281,80.213726,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000464,FAM-7F2187E6,9335-2834-8486,Applicant_464,26,Male,Telangana,Khunti,Village_52,Gond,OTFD,False,8,1,2.02,Community Forest Resource,False,True,False,False,False,Community Testimony,48,Handicrafts,22077,2025-05-24,Pending - Community Verification,0.859,0.662,0.056,,,18.991985,81.33953,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000465,FAM-E9A9D607,3096-9497-3551,Applicant_465,33,Female,Odisha,Koraput,Village_77,Munda,OTFD,False,4,3,3.38,Grazing,False,True,False,False,False,Partial,43,Small Business,43804,2025-06-04,Pending - Community Verification,0.915,0.515,0.082,,,20.229234,78.851394,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000466,FAM-EFBCDA1B,5344-6260-1466,Applicant_466,26,Female,Odisha,Mandla,Village_5,Dongria Kondh,OTFD,False,2,1,3.17,Water Bodies,False,True,True,False,False,Complete,31,Forest Produce Collection,32074,2025-07-03,Approved,0.987,0.732,0.166,2025-08-15,Rejected,20.523327,85.139904,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000467,FAM-26E49E06,1011-6102-8802,Applicant_467,55,Female,Jharkhand,Ranchi,Village_85,Koya,ST,True,5,3,3.12,Water Bodies,False,True,True,False,False,Partial,45,Forest Produce Collection,49563,2025-02-24,Approved,0.887,0.641,0.246,2025-03-18,Approved,19.005366,83.490394,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000468,FAM-BFD5661C,5933-6384-8571,Applicant_468,67,Female,Jharkhand,Ranchi,Village_55,Oraon,ST,True,7,6,1.85,Agricultural,False,True,True,True,False,Complete,46,Forest Produce Collection,41218,2025-07-11,Approved,0.829,0.742,0.138,2025-08-15,Rejected,20.245255,86.905084,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000469,FAM-0298CC88,8425-5305-9943,Applicant_469,53,Male,Maharashtra,Nandurbar,Village_99,Koya,OTFD,False,3,1,1.69,Grazing,True,True,False,False,False,Medical Certificate Alternative,44,Daily Labor,54454,2025-02-26,Rejected - Multiple Claims,0.746,0.821,0.386,,,18.009825,76.952626,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000470,FAM-E3D880B2,8494-2820-2970,Applicant_470,60,Female,Jharkhand,Ranchi,Village_40,Warli,ST,True,8,2,1.89,Water Bodies,False,True,False,True,False,Complete,26,Small Business,117595,2025-06-17,Pending - DLC,0.912,0.781,0.212,,,17.375962,80.931031,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000471,FAM-C40512B8,9838-4775-9697,Applicant_471,35,Female,Jharkhand,Rayagada,Village_88,Santhal,ST,True,8,2,2.39,Water Bodies,True,True,True,True,False,Community Testimony,29,Handicrafts,138090,2025-09-14,Rejected - Multiple Claims,0.957,0.734,0.054,,,24.505147,74.004597,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000472,FAM-9DA58099,,Applicant_472,64,Male,Odisha,Khunti,Village_18,Santhal,ST,True,8,3,1.87,Habitation,True,False,False,True,True,Medical Certificate Alternative,22,Forest Produce Collection,146269,2025-05-05,Rejected - Multiple Claims,0.957,0.562,0.296,,,24.554729,75.974001,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000473,FAM-46E7AC77,8264-3333-5513,Applicant_473,45,Male,Chhattisgarh,Dindori,Village_40,Koya,ST,True,7,4,2.15,Grazing,False,True,False,False,False,Community Testimony,24,Farming,135373,2025-06-09,Pending - Community Verification,0.98,0.52,0.335,,,19.043619,82.149678,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000474,FAM-D0B1CDDF,7978-3759-8983,Applicant_474,43,Male,Gujarat,Rayagada,Village_12,Dongria Kondh,OTFD,False,3,2,2.23,Grazing,True,True,False,False,False,Complete,47,Livestock Rearing,130405,2025-05-09,Rejected - Multiple Claims,0.856,0.664,0.267,,,19.009993,78.636597,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000475,FAM-737199F9,1211-2656-8955,Applicant_475,40,Female,Madhya Pradesh,Gadchiroli,Village_56,Bonda,OTFD,False,6,4,3.43,Grazing,True,True,False,False,False,Complete,38,Small Business,145052,2025-02-19,Rejected - Multiple Claims,0.638,0.983,0.095,,,21.640976,83.220969,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000476,FAM-5C2A765D,7911-7451-1653,Applicant_476,47,Female,West Bengal,Gadchiroli,Village_67,Kondh,OTFD,False,7,0,1.26,Habitation,False,True,True,False,False,Medical Certificate Alternative,49,Handicrafts,125106,2025-01-24,Pending - SDLC,0.94,0.627,0.327,,,19.752398,86.656534,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000477,FAM-3E562AEA,5074-5532-8307,Applicant_477,28,Female,West Bengal,Nandurbar,Village_34,Santhal,OTFD,False,7,3,3.14,Habitation,True,True,True,False,False,Medical Certificate Alternative,39,Daily Labor,116974,2025-04-11,Rejected - Multiple Claims,0.931,0.551,0.289,,,22.115614,78.068016,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000478,FAM-FE2BFCA2,9146-4050-7270,Applicant_478,37,Female,West Bengal,Ranchi,Village_44,Warli,ST,True,3,1,0.56,Habitation,False,True,False,False,False,Partial,32,Daily Labor,111178,2025-02-07,Pending - Community Verification,0.637,0.856,0.366,,,22.305521,85.078715,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000479,FAM-64E6A22D,,Applicant_479,47,Female,Jharkhand,Khunti,Village_14,Dongria Kondh,OTFD,False,6,4,3.9,Community Forest Resource,False,False,True,False,True,Partial,41,Livestock Rearing,23454,2025-08-08,Under Review,0.698,0.613,0.259,2025-08-29,Approved,17.099347,77.167843,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000480,FAM-BB6C2EB5,,Applicant_480,51,Male,Telangana,Kandhamal,Village_67,Chenchu,OTFD,False,7,2,2.97,Community Forest Resource,False,False,True,False,False,Partial,30,Daily Labor,66802,2025-02-23,Pending - Document Verification,0.654,0.93,0.395,,,18.975163,80.997581,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000481,FAM-8616B851,,Applicant_481,70,Female,Gujarat,Ranchi,Village_14,Chenchu,OTFD,False,7,5,2.76,Water Bodies,False,False,True,False,True,Community Testimony,39,Handicrafts,85160,2025-07-03,Under Review,0.609,0.724,0.26,2025-08-15,Approved with Conditions,20.813012,83.182017,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000482,FAM-BC53D8E2,2044-6806-2071,Applicant_482,42,Female,Odisha,Gadchiroli,Village_63,Bhil,ST,True,5,1,2.82,Community Forest Resource,False,True,True,False,False,Community Testimony,24,Daily Labor,148473,2025-06-28,Approved,0.988,0.526,0.302,2025-07-31,Approved,23.196967,74.923174,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000483,FAM-EF5CB4F8,2042-9679-7778,Applicant_483,35,Male,Madhya Pradesh,Gadchiroli,Village_100,Santhal,ST,True,7,3,3.05,Community Forest Resource,False,True,True,False,False,Community Testimony,45,Handicrafts,69976,2025-08-05,Pending - Gram Sabha,0.673,0.656,0.071,,,20.442887,77.276184,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000484,FAM-4BECB9FE,2486-4023-5268,Applicant_484,50,Male,Madhya Pradesh,Ranchi,Village_83,Bonda,ST,True,5,0,2.33,Agricultural,False,True,False,True,False,Complete,25,Farming,146300,2025-09-01,Approved,0.731,0.653,0.32,2025-10-04,Rejected,19.998688,74.90206,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000485,FAM-8F267A6B,3824-4088-9162,Applicant_485,36,Male,Andhra Pradesh,Rayagada,Village_88,Santhal,ST,True,5,1,2.28,Grazing,False,True,False,True,False,Medical Certificate Alternative,49,Livestock Rearing,34126,2025-06-22,Under Review,0.836,0.584,0.04,2025-07-13,Rejected,18.242021,81.971491,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000486,FAM-201DD709,,Applicant_486,49,Female,Chhattisgarh,Nandurbar,Village_71,Gond,OTFD,False,3,0,3.86,Grazing,False,False,True,False,False,Complete,49,Handicrafts,126287,2025-02-28,Pending - Document Verification,0.808,0.832,0.128,,,21.2187,81.476128,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000487,FAM-3DD11899,,Applicant_487,59,Male,Maharashtra,Ranchi,Village_18,Warli,OTFD,False,7,3,1.91,Grazing,False,False,True,False,False,Complete,30,Daily Labor,83452,2025-07-10,Pending - Document Verification,0.799,0.893,0.115,,,22.472419,74.716502,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000488,FAM-A79D1CD4,,Applicant_488,44,Male,Andhra Pradesh,Koraput,Village_69,Kondh,ST,True,4,3,1.16,Water Bodies,False,False,False,False,True,Medical Certificate Alternative,41,Small Business,25861,2025-04-04,Pending - Community Verification,0.783,0.593,0.089,,,19.562484,83.282449,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000489,FAM-8EF94EF8,9114-4387-1255,Applicant_489,27,Female,Madhya Pradesh,Rayagada,Village_38,Kondh,OTFD,False,3,1,3.39,Community Forest Resource,True,True,True,False,False,Partial,39,Forest Produce Collection,101495,2025-05-14,Rejected - Multiple Claims,0.872,0.855,0.361,,,19.477914,86.223546,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000490,FAM-40AE73FD,5466-7704-1167,Applicant_490,51,Female,Telangana,Dantewada,Village_25,Warli,ST,True,7,5,1.88,Grazing,False,True,True,False,False,Complete,23,Forest Produce Collection,138255,2025-08-03,Under Review,0.815,0.584,0.296,2025-09-17,Rejected,22.720187,83.03525,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000491,FAM-538F0AF6,,Applicant_491,43,Female,Chhattisgarh,Rayagada,Village_51,Munda,OTFD,False,3,0,2.31,Agricultural,True,False,True,False,True,Partial,21,Handicrafts,44179,2025-02-25,Rejected - Multiple Claims,0.877,0.534,0.174,,,19.967215,83.598502,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000492,FAM-78240298,8242-1672-9251,Applicant_492,37,Male,Andhra Pradesh,Koraput,Village_73,Kondh,OTFD,False,8,4,3.73,Community Forest Resource,True,True,False,False,False,Complete,32,Handicrafts,40066,2025-05-17,Rejected - Multiple Claims,0.625,0.592,0.078,,,22.264098,79.705331,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000493,FAM-30CF21A0,8217-2136-5026,Applicant_493,63,Female,Gujarat,Kandhamal,Village_19,Koya,ST,True,2,0,1.93,Water Bodies,False,True,False,True,False,Medical Certificate Alternative,21,Forest Produce Collection,138163,2025-02-22,Under Review,0.602,0.502,0.023,2025-03-21,Rejected,17.957137,76.918735,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000494,FAM-406CBC84,1576-9938-2211,Applicant_494,26,Female,Rajasthan,Nandurbar,Village_50,Ho,OTFD,False,5,1,2.89,Water Bodies,False,True,False,False,False,Community Testimony,35,Forest Produce Collection,79535,2025-09-12,Pending - Community Verification,0.69,0.643,0.292,,,24.704318,79.049873,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000495,FAM-E448EE17,,Applicant_495,26,Female,Maharashtra,Kandhamal,Village_6,Warli,ST,True,5,1,3.44,Community Forest Resource,False,False,True,True,False,Community Testimony,34,Handicrafts,80754,2025-06-11,Pending - Document Verification,0.73,0.699,0.289,,,18.647321,76.820471,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000496,FAM-69B11D81,4128-4188-6954,Applicant_496,54,Female,Andhra Pradesh,Nandurbar,Village_40,Munda,OTFD,False,2,1,1.55,Water Bodies,True,True,True,False,False,Partial,30,Daily Labor,136644,2025-03-22,Rejected - Multiple Claims,0.754,0.759,0.072,,,20.543843,83.021605,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000497,FAM-D73073D9,7323-3823-5478,Applicant_497,68,Male,Telangana,Gadchiroli,Village_26,Santhal,OTFD,False,3,2,0.96,Grazing,False,True,False,False,False,Complete,45,Farming,31239,2025-01-01,Pending - Community Verification,0.968,0.935,0.133,,,17.719576,86.110314,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000498,FAM-1DB19999,6844-4326-3467,Applicant_498,38,Female,Chhattisgarh,Ranchi,Village_80,Oraon,OTFD,False,5,2,2.96,Community Forest Resource,False,True,False,False,False,Partial,48,Forest Produce Collection,41398,2025-07-04,Pending - Community Verification,0.813,0.809,0.063,,,21.41857,80.10438,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000499,FAM-3DA64CE8,5607-5086-2857,Applicant_499,67,Male,West Bengal,Rayagada,Village_97,Kondh,ST,True,5,3,1.83,Habitation,False,True,True,False,False,Partial,34,Farming,147178,2025-08-22,Pending - DLC,0.738,0.67,0.034,,,19.959745,76.304061,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000500,FAM-C1CEF3D7,5916-7449-3449,Applicant_500,32,Male,Andhra Pradesh,Dantewada,Village_92,Gond,OTFD,False,2,1,3.97,Community Forest Resource,False,True,False,False,False,Medical Certificate Alternative,36,Farming,84174,2025-06-06,Pending - Community Verification,0.621,0.619,0.123,,,20.591449,79.628346,2025-09-06 05:09:25,2025-09-06 05:09:25
